FILE,Start,FUNCTION_SIGNATURE,ABSmell,LocationSmell,ConstantsSmell,NestingSmell,LOC,LOAC,LOFC,NOFL,NOFC_Dup,NOFC_NonDup,NONEST,NONEG,Smelly
radare2\libr\anal\data.c,57,"static ut64 is_pointer(RAnal * anal, const ut8 * buf, int size)",2.357143,0.85714287,1.5,0.0,21,9,16,2,3,2,0,1,false
radare2\libr\cons\cons.c,955,R_API void r_cons_visual_flush(),2.357143,0.85714287,1.5,0.0,21,9,13,2,3,2,0,1,false
radare2\libr\util\sandbox.c,327,"R_API FILE * r_sandbox_fopen(const char * path, const char * mode)",2.357143,0.85714287,1.5,0.0,42,18,22,2,3,2,0,1,false
radare2\libr\anal\p\anal_x86_cs.c,3004,"static int analop(RAnal * a, RAnalOp * op, ut64 addr, const ut8 * buf, int len, RAnalOpMask mask)",2.3428574,1.1428572,1.2,0.0,105,24,28,5,6,3,0,2,false
radare2\libr\egg\emit_x86.c,44,"static char * emit_syscall(REgg * egg, int nargs)",2.3,0.8,1.5,0.0,30,12,21,2,3,2,0,1,false
radare2\libr\io\p\io_gprobe.c,1121,"static RIODesc * __open(RIO * io, const char * pathname, int rw, int mode)",2.3,0.8,1.5,0.0,35,14,19,2,3,2,0,1,false
radare2\libr\debug\p\native\xnu\xnu_debug.c,1307,"RList * xnu_dbg_maps(RDebug * dbg, int only_modules)",2.2857144,0.2857143,2.0,0.0,126,12,22,3,6,4,0,2,false
radare2\libr\core\cmd_anal.c,7844,static char * getViewerPath(),2.2826087,0.7826087,1.5,0.0,23,9,17,2,3,2,0,1,false
radare2\libr\anal\rtti_msvc.c,944,"R_API void r_anal_rtti_msvc_recover_all(RVTableContext * vt_context, RList * vtables)",2.2727273,0.77272725,1.5,0.0,44,17,27,2,3,2,0,1,false
radare2\libr\fs\fs.c,581,"R_API RList * r_fs_partitions(RFS * fs, const char * ptype, ut64 delta)",2.25,0.75,1.5,0.0,40,15,19,2,3,2,0,1,false
radare2\libr\bin\format\elf\elf.c,109,static bool init_ehdr(ELFOBJ * bin),2.234694,0.7346939,1.5,0.0,98,18,30,4,6,2,0,2,false
radare2\libr\io\p\io_ptrace.c,73,"static int __read(RIO * io, RIODesc * desc, ut8 * buf, int len)",2.1891892,1.1891892,1.0,0.0,37,22,22,2,2,1,0,0,false
radare2\shlr\zip\zlib\deflate.c,763,"int ZEXPORT deflate(strm, flush) z_streamp strm; int flush;",2.1860466,1.1860465,1.0,0.0,258,153,153,2,2,1,0,0,false
radare2\libr\cons\cons.c,978,R_API void r_cons_print_fps(int col),2.1666667,0.6666667,1.5,0.0,30,10,14,2,3,2,0,1,false
radare2\libr\debug\p\native\bsd\bsd_debug.c,104,"int bsd_reg_write(RDebug * dbg, int type, const ut8 * buf, int size)",2.1666667,0.16666667,2.0,0.0,18,3,6,1,2,2,0,0,false
radare2\libr\util\syscmd.c,483,R_API bool r_syscmd_mv(const char * input),2.1666667,0.6666667,1.5,0.0,15,5,9,2,3,2,0,1,false
radare2\shlr\bochs\src\libbochs.c,118,"void bochs_send_cmd(libbochs_t * b, const char * cmd, bool bWait)",2.1666667,0.6666667,1.5,0.0,18,6,10,2,3,2,0,1,false
radare2\libr\util\pie.c,27,"R_API int r_print_pie(RPrint * p, ut64 * values, int nvalues, int size)",2.131579,0.6315789,1.5,0.0,57,18,28,2,3,2,0,1,false
radare2\shlr\grub\fs\afs.c,616,"static int iterate(const char * filename, enum grub_fshelp_filetype filetype, grub_fshelp_node_t node, void * closure)",2.131579,0.6315789,1.5,0.0,19,6,11,2,3,2,0,1,false
radare2\test\unit\legacy_unit\util\threads.c,20,int test1(),2.1304348,0.13043478,2.0,0.0,23,3,6,1,2,2,0,0,false
radare2\libr\bin\p\bin_ningb.c,61,static RList * sections(RBinFile * bf),2.13,0.88,1.25,0.0,50,11,15,4,5,2,0,1,false
radare2\libr\socket\r2pipe.c,35,"R_API int r2pipe_write(R2Pipe * r2pipe, const char * str)",2.1086955,0.6086956,1.5,0.0,23,7,11,2,3,2,0,1,false
radare2\libr\util\sandbox.c,92,R_API bool r_sandbox_disable(bool e),2.090909,1.0909091,1.0,0.0,22,12,12,2,2,2,0,0,false
radare2\libr\cons\cons.c,1198,R_API void r_cons_newline(),2.0882354,0.5882353,1.5,0.0,17,5,9,2,3,2,0,1,false
radare2\shlr\tcc\tccpp.c,1907,static void parse_number(const char * p),2.084785,0.41811848,1.6666666,0.0,287,20,36,6,10,3,0,4,false
radare2\libr\util\file.c,1003,R_API void r_file_mmap_free(RMmap * m),2.0769231,1.0769231,1.0,0.0,26,14,14,2,2,2,0,0,false
radare2\libr\anal\p\anal_tms320.c,83,"int tms320_op(RAnal * anal, RAnalOp * op, ut64 addr, const ut8 * buf, int len, RAnalOpMask mask)",2.0555556,0.5555556,1.5,0.0,18,5,9,2,3,2,0,1,false
radare2\libr\asm\arch\arc\gnu\arc-ext.c,299,"const char * arcExtMap_instName(int opcode, int insn, int * flags)",2.0352113,0.53521127,1.5,0.0,71,19,23,2,3,2,0,3,false
radare2\libr\main\radare2.c,86,static int main_help(int line),2.0348837,0.034883723,2.0,0.0,86,3,6,1,2,2,0,0,false
radare2\libr\core\cfile.c,319,"static bool setbpint(RCore * r, const char * mode, const char * sym)",2.0263157,0.5263158,1.5,0.0,19,5,9,2,3,2,0,1,false
radare2\libr\debug\p\native\w32.c,890,"static int w32_reg_write(RDebug * dbg, int type, const ut8 * buf, int size)",2.0263157,0.5263158,1.5,0.0,19,5,9,2,3,2,0,1,false
radare2\shlr\sdb\src\json\js0n.c,30,"int sdb_js0n(const ut8 * js, RangstrType len, RangstrType * out) #1",2.0180001,0.768,1.25,0.0,125,24,29,4,5,2,0,1,false
radare2\libr\egg\emit_x86.c,261,"static void emit_arg(REgg * egg, int xs, int num, const char * str)",1.968085,0.4680851,1.5,0.0,47,11,15,2,3,2,0,1,false
radare2\libr\crypto\p\crypto_rc6.c,22,"static bool rc6_init(struct rc6_state * const state, const ut8 * key, int keylen, int direction)",1.9649123,0.6315789,1.3333334,0.0,38,8,12,3,4,2,0,1,false
radare2\shlr\sdb\src\main.c,33,static char * stdin_slurp(int * sz),1.962963,0.962963,1.0,0.0,108,52,52,2,2,1,0,1,false
radare2\shlr\zip\zlib\deflate.c,1194,local void lm_init(s) deflate_state * s;,1.9545455,0.45454547,1.0,0.5,22,5,8,2,2,2,1,1,false
radare2\shlr\zip\zlib\deflate.c,1824,"local block_state deflate_fast(s, flush) deflate_state * s; int flush;",1.9444444,0.44444445,1.5,0.0,63,14,17,2,3,3,0,2,false
radare2\libr\util\file.c,1106,R_API char * r_file_tmpdir(),1.9411764,0.9411765,1.0,0.0,17,16,16,1,1,1,0,0,false
radare2\libr\core\libs.c,53,"static void __loadSystemPlugins(RCore * core, int where, const char * path)",1.9375,0.9375,1.0,0.0,32,30,30,1,1,1,0,0,false
radare2\libr\core\core.c,1160,"static void autocomplete_process_path(RLineCompletion * completion, const char * str, const char * path)",1.9342105,0.68421054,1.25,0.0,76,13,17,4,5,2,0,1,false
radare2\shlr\zip\zlib\crc32.c,202,"unsigned long ZEXPORT crc32_z(crc, buf, len) unsigned long crc; const unsigned char FAR * buf; z_size_t len;",1.9333334,0.93333334,1.0,0.0,30,14,14,2,2,2,0,0,false
radare2\libr\bin\format\elf\elf.c,328,static int init_shdr(ELFOBJ * bin),1.90625,0.40625,1.5,0.0,64,13,21,2,3,2,0,1,false
radare2\libr\cons\cons.c,1252,R_API bool r_cons_isatty(),1.88,0.88,1.0,0.0,25,22,22,1,1,1,0,0,false
radare2\libr\cons\cons.c,847,R_API void r_cons_flush(void),1.8762376,0.37623763,1.5,0.0,101,19,28,2,3,2,0,1,false
radare2\libr\io\p\io_shm.c,97,"static RIODesc * shm__open(RIO * io, const char * pathname, int rw, int mode)",1.875,0.375,1.5,0.0,32,6,10,2,3,2,0,1,false
radare2\libr\util\regex\regexec.c,142,"int r_regex_exec(const RRegex * preg, const char * string, size_t nmatch, RRegexMatch pmatch[], int eflags)",1.8703704,0.37037036,1.5,0.0,27,5,9,2,3,2,0,1,false
radare2\libr\cons\input.c,99,R_API int r_cons_arrow_to_hjkl(int ch),1.8573508,0.52401745,1.3333334,0.0,229,40,47,3,4,3,0,1,false
radare2\libr\debug\p\native\bt.c,43,"static RList * r_debug_native_frames(RDebug * dbg, ut64 at)",1.8529412,0.3529412,1.5,0.0,34,6,10,2,3,2,0,1,false
radare2\libr\core\cmd_anal.c,6535,"static void _anal_calls(RCore * core, ut64 addr, ut64 addr_end, bool printCommands, bool importsOnly)",1.8495146,0.34951457,1.5,0.0,103,18,30,2,3,2,0,1,false
radare2\shlr\tcc\tccpp.c,374,static int tcc_peekc_slow(BufferedFile * bf),1.8448277,0.3448276,1.5,0.0,29,5,9,2,3,2,0,1,false
radare2\libr\bin\mangling\cxx\cp-demangle.c,6207,"static int d_demangle_callback(const char * mangled, int options, demangle_callbackref callback, void * opaque)",1.8333334,0.5,1.3333334,0.0,72,12,17,3,4,3,0,1,false
radare2\libr\bin\mangling\swift-sd.c,160,static char * swift_demangle_lib(const char * s),1.8235295,0.8235294,1.0,0.0,17,14,14,1,1,1,0,0,false
radare2\libr\core\visual.c,793,R_API int r_core_visual_prompt(RCore * core),1.8225806,0.32258064,1.5,0.0,31,5,9,2,3,2,0,1,false
radare2\libr\debug\p\native\w32.c,852,"static int w32_reg_read(RDebug * dbg, int type, ut8 * buf, int size)",1.8125,0.3125,1.5,0.0,32,5,9,2,3,2,0,1,false
radare2\libr\bin\mangling\cxx\cp-demangle.c,6506,"static int is_ctor_or_dtor(const char * mangled, enum gnu_v3_ctor_kinds * ctor_kind, enum gnu_v3_dtor_kinds * dtor_kind)",1.8103448,0.31034482,1.5,0.0,58,9,14,2,3,2,0,1,false
radare2\binr\preload\alloc.c,104,int main(),1.7857143,0.78571427,1.0,0.0,28,11,11,2,2,2,0,0,false
radare2\libr\anal\p\anal_arm_cs.c,2097,"static void anop64(csh handle, RAnalOp * op, cs_insn * insn)",1.7804878,0.7804878,1.0,0.0,369,72,72,4,4,1,0,0,false
radare2\shlr\grub\kern\partition.c,206,char * grub_partition_get_name(const grub_partition_t partition),1.7631578,0.2631579,1.5,0.0,38,5,9,2,3,2,0,3,false
radare2\libr\asm\arch\arc\gnu\arcompact-dis.c,338,"static void my_sprintf(struct arcDisState * state, char * buf, const char * format, ...)",1.762295,0.26229507,1.5,0.0,183,12,21,4,6,2,0,6,false
radare2\libr\bin\format\elf\elf.c,265,static int init_phdr(ELFOBJ * bin),1.7592592,0.25925925,1.5,0.0,54,7,12,2,3,2,0,1,false
radare2\libr\asm\arch\tms320\tms320_dasm.c,465,"const char * get_smem_str(ut8 key, char * str)",1.7564102,0.25641027,1.5,0.0,39,5,9,2,3,2,0,1,false
radare2\libr\core\cmd.c,1007,"R_API bool r_core_run_script(RCore * core, const char * file)",1.7484472,0.24844721,1.5,0.0,161,10,18,4,6,2,0,2,false
radare2\libr\main\rarun2.c,24,"R_API int r_main_rarun2(int argc, const char * * argv)",1.745614,0.24561404,1.5,0.0,57,7,12,2,3,2,0,1,false
radare2\libr\bin\format\elf\elf.c,213,"static bool read_phdr(ELFOBJ * bin, bool linux_kernel_hack)",1.7439024,0.24390244,1.5,0.0,41,5,9,2,3,2,0,1,false
radare2\libr\anal\p\anal_6502_cs.c,21,"static int analop(RAnal * a, RAnalOp * op, ut64 addr, const ut8 * buf, int len, RAnalOpMask mask)",1.7340765,0.48407644,1.25,0.0,157,19,23,4,5,2,0,2,false
radare2\shlr\zip\zlib\deflate.c,568,"int ZEXPORT deflateParams(strm, level, strategy) z_streamp strm; int level; int strategy;",1.7325581,0.23255815,1.5,0.0,43,5,9,2,3,2,0,1,false
radare2\libr\cons\input.c,35,R_API int r_cons_controlz(int ch),1.7272727,0.72727275,1.0,0.0,11,8,8,1,1,1,0,0,false
radare2\libr\core\rtr_shell.c,1,"static bool rtr_visual(RCore * core, TextLog T, const char * cmd)",1.7272727,0.22727273,1.5,0.0,176,10,18,4,6,2,0,2,false
radare2\libr\socket\socket.c,729,"R_API int r_socket_write(RSocket * s, void * buf, int len) #2",1.7272727,0.72727275,1.0,0.0,33,12,12,2,2,2,0,0,false
radare2\libr\bin\format\elf\elf.c,1909,ut64 Elf_(r_bin_elf_get_main_offset)(ELFOBJ * bin),1.7222222,0.22222222,1.5,0.0,126,14,21,2,3,2,0,1,false
radare2\libr\main\radare2.c,173,static int main_print_var(const char * var_name),1.7222222,0.22222222,1.5,0.0,63,7,12,2,3,2,0,1,false
radare2\libr\util\file.c,753,R_API char * r_file_readlink(const char * path),1.7222222,0.7222222,1.0,0.0,18,13,13,1,1,1,0,0,false
radare2\shlr\grub\fs\udf.c,716,"static int grub_udf_iterate_dir(grub_fshelp_node_t dir, int( * hook)(const char * filename, enum grub_fshelp_filetype filetype, grub_fshelp_node_t node, void * closure), void * closure)",1.7117647,0.21176471,1.5,0.0,85,9,15,2,3,2,0,3,false
radare2\shlr\grub\kern\misc.c,667,"static int grub_vsnprintf_real(char * str, grub_size_t max_len, const char * fmt, va_list args)",1.7040817,0.20408164,1.5,0.0,196,10,18,4,6,2,0,6,false
radare2\libr\socket\proc.c,76,R_API int r_socket_proc_close(struct r_socket_proc_t * sp),1.7,0.7,1.0,0.0,10,7,7,1,1,1,0,0,false
radare2\libr\bin\pdb\pdb_downloader.c,29,static int download(struct SPDBDownloader * pd),1.6983471,0.1983471,1.5,0.0,121,12,20,2,3,2,0,1,false
radare2\test\unit\legacy_unit\debug\main.c,7,"int main(int argc, char * * argv)",1.6960784,0.19607843,1.5,0.0,51,5,9,2,3,2,0,1,false
radare2\libr\magic\apprentice.c,1563,"static int getvalue(RMagic * ms, struct r_magic * m, const char * * p, int action)",1.6818182,0.18181819,1.5,0.0,55,5,9,2,3,2,0,1,false
radare2\shlr\zip\zlib\deflate.c,1482,local void fill_window(s) deflate_state * s;,1.673913,0.17391305,1.5,0.0,69,6,9,2,3,3,0,2,false
radare2\libr\debug\p\native\windows\windows_debug.c,1181,"RList * w32_thread_list(RDebug * dbg, int pid, RList * list)",1.6724138,0.1724138,1.5,0.0,58,5,9,2,3,2,0,1,false
radare2\libr\core\cmd_print.c,2519,"static void disasm_strings(RCore * core, const char * input, RAnalFunction * fcn)",1.6714286,0.17142858,1.5,0.0,315,27,41,2,3,2,0,1,false
radare2\libr\bin\format\elf\elf.c,3005,"static RBinElfSymbol * get_symbols_from_phdr(ELFOBJ * bin, int type)",1.6675978,0.16759777,1.5,0.0,179,15,24,2,3,2,0,1,false
radare2\libr\anal\p\anal_arc.c,33,"static void arccompact_dump_fields(ut64 addr, ut32 words[2], arc_fields * f)",1.6666667,0.6666667,1.0,0.0,6,4,4,1,1,1,0,0,false
radare2\libr\io\io.c,648,"R_API void * r_io_ptrace_func(RIO * io, void *( * func)(void *), void * user)",1.6666667,0.6666667,1.0,0.0,9,6,6,1,1,1,0,0,false
radare2\libr\socket\socket.c,452,R_API int r_socket_free(RSocket * s) #2,1.6666667,0.6666667,1.0,0.0,15,10,10,1,1,1,0,0,false
radare2\libr\crypto\p\crypto_aes_algo.c,209,"void aes_decrypt(struct aes_state * st, ut8 * in, ut8 * result)",1.6666666,0.16666667,1.5,0.0,60,5,9,2,3,2,0,1,false
radare2\libr\util\print.c,1981,"R_API char * r_print_colorize_opcode(RPrint * print, char * p, const char * reg, const char * num, bool partial_reset, ut64 func_addr)",1.6568627,0.15686275,1.5,0.0,153,12,19,2,3,2,0,1,false
radare2\libr\crypto\p\crypto_aes_algo.c,127,"void aes_encrypt(struct aes_state * st, ut8 * in, ut8 * result)",1.65625,0.15625,1.5,0.0,64,5,9,2,3,2,0,1,false
radare2\libr\core\cmd.c,6173,"R_API int r_core_cmd(RCore * core, const char * cstr, int log)",1.6538461,0.15384616,1.5,0.0,65,5,9,2,3,2,0,1,false
radare2\libr\bin\mangling\cxx.c,7,"R_API char * r_bin_demangle_cxx(RBinFile * bf, const char * str, ut64 vaddr)",1.6491228,0.31578946,1.3333334,0.0,76,8,12,3,4,2,0,1,false
radare2\libr\bin\format\mach0\mach0.c,2017,RList * MACH0_(get_segments)(RBinFile * bf),1.6470588,0.14705883,1.5,0.0,68,5,9,2,3,2,0,1,false
radare2\libr\main\r2agent.c,33,"R_API int r_main_r2agent(int argc, const char * * argv)",1.6396104,0.38961038,1.25,0.0,154,15,19,4,5,4,0,1,false
radare2\libr\bin\format\objc\mach0_classes.c,180,"static void get_ivar_list_t(mach0_ut p, RBinFile * bf, RBinClass * klass)",1.6368421,0.1368421,1.5,0.0,190,13,21,2,3,2,0,1,false
radare2\libr\util\regex\regcomp.c,236,"R_API int r_regex_comp(RRegex * preg, const char * pattern, int cflags)",1.6303631,0.2970297,1.3333334,0.0,101,10,14,3,4,2,0,2,false
radare2\libr\socket\socket.c,667,R_API int r_socket_flush(RSocket * s) #2,1.625,0.625,1.0,0.0,8,5,5,1,1,1,0,0,false
radare2\shlr\sdb\src\cdb.c,39,void cdb_findstart(struct cdb * c),1.625,0.625,1.0,0.0,8,5,5,1,1,1,0,1,false
radare2\libr\cons\pal.c,153,R_API void r_cons_pal_init(RConsContext * ctx),1.620482,0.12048193,1.5,0.0,83,5,9,2,3,2,0,1,false
radare2\libr\bin\format\elf\elf.c,3417,"static RBinElfSymbol * Elf_(_r_bin_elf_get_symbols_imports)(ELFOBJ * bin, int type)",1.6153846,0.115384616,1.5,0.0,260,15,24,2,3,2,0,1,false
radare2\libr\bin\format\objc\mach0_classes.c,884,"static char * get_class_name(mach0_ut p, RBinFile * bf)",1.6149426,0.11494253,1.5,0.0,87,5,9,2,3,2,0,1,false
radare2\libr\bin\format\mach0\mach0.c,3660,void MACH0_(mach_headerfields)(RBinFile * bf),1.6032864,0.103286386,1.5,0.0,213,11,18,2,3,2,0,1,false
radare2\libr\anal\fcn.c,88,R_API void r_anal_fcn_invalidate_read_ahead_cache(),1.6,0.6,1.0,0.0,5,3,3,1,1,1,0,0,false
radare2\libr\io\p\io_self.c,234,static void got_alarm(int sig),1.6,0.6,1.0,0.0,5,3,3,1,1,1,0,1,false
radare2\libr\util\alloc.c,6,R_API void r_alloc_init(),1.6,0.6,1.0,0.0,5,3,3,1,1,1,0,0,false
radare2\libr\bin\format\objc\mach0_classes.c,979,"static void get_class_ro_t(mach0_ut p, RBinFile * bf, ut32 * is_meta_class, RBinClass * klass)",1.5904763,0.25714287,1.3333334,0.0,105,9,13,3,4,2,0,1,false
radare2\libr\core\cmd_search.c,1764,"static void do_syscall_search(RCore * core, struct search_parameters * param)",1.5904763,0.25714287,1.3333334,0.0,140,12,16,3,4,2,0,1,false
radare2\libr\debug\p\debug_gdb.c,109,static RList * r_debug_gdb_map_get(RDebug * dbg),1.5833334,0.083333336,1.5,0.0,120,5,9,2,3,2,0,1,false
radare2\libr\anal\fcn.c,400,"static int fcn_recurse(RAnal * anal, RAnalFunction * fcn, ut64 addr, ut64 len, int depth)",1.5809249,0.08092485,1.5,0.0,692,28,52,2,3,2,0,1,false
radare2\libr\cons\dietline.c,689,R_API void r_line_autocomplete(),1.5787401,0.07874016,1.5,0.0,127,5,9,2,3,2,0,1,false
radare2\libr\core\cmd_magic.c,15,"static int r_core_magic_at(RCore * core, const char * file, ut64 addr, int depth, int v, bool json, int * hits)",1.5617284,0.061728396,1.5,0.0,162,5,9,2,3,2,0,1,false
radare2\shlr\tcc\tccgen.c,2569,"static void decl_initializer(CType * type, unsigned long c, int first, int size_only)",1.55,0.05,1.5,0.0,200,5,9,2,3,2,0,1,false
radare2\libr\core\cmd.c,6395,"R_API char * r_core_cmd_str_pipe(RCore * core, const char * cmd)",1.5409837,0.5409836,1.0,0.0,61,33,33,1,1,1,0,1,false
radare2\libr\debug\p\native\xnu\xnu_debug.c,470,"RDebugInfo * xnu_info(RDebug * dbg, const char * arg)",1.5405405,0.5405405,1.0,0.0,37,20,20,1,1,1,0,0,false
radare2\libr\main\rax2.c,156,"static int rax(RNum * num, char * str, int len, int last, ut64 * _flags, int * fm)",1.5330969,0.03309693,1.5,0.0,423,7,13,2,3,2,0,1,false
radare2\libr\asm\arch\tricore\gnu\tricore-dis.c,1157,"static void print_decoded_insn(memaddr, info) bfd_vma memaddr; struct disassemble_info * info;",1.5308642,0.030864198,1.5,0.0,324,5,9,2,3,2,0,1,false
radare2\libr\cons\input.c,664,R_API char * r_cons_password(const char * msg),1.5294118,0.5294118,1.0,0.0,34,9,9,2,2,1,0,0,false
radare2\libr\core\cmd_help.c,442,"static int cmd_help(void * data, const char * input)",1.5238727,0.02387268,1.5,0.0,754,9,17,2,3,2,0,1,false
radare2\libr\core\cmd_debug.c,2355,"static void cmd_debug_reg(RCore * core, const char * str)",1.5203488,0.020348838,1.5,0.0,688,7,11,2,3,2,0,1,false
radare2\shlr\zip\zlib\inffast.c,50,"void ZLIB_INTERNAL inflate_fast(strm, start) z_streamp strm; unsigned start;",1.516129,0.516129,1.0,0.0,248,32,32,4,4,2,0,0,false
radare2\libr\asm\arch\v850\v850_disas.c,153,"static int decode_bcond(const ut16 instr, int len, struct v850_cmd * cmd)",1.5,0.5,1.0,0.0,16,8,8,1,1,1,0,1,false
radare2\shlr\tcc\libtcc.c,132,PUB_FUNC void tcc_memstats(void),1.5,0.5,1.0,0.0,6,3,3,1,1,1,0,0,false
radare2\shlr\zip\zlib\crc32.c,188,const z_crc_t FAR * ZEXPORT get_crc_table(),1.5,0.5,1.0,0.0,8,4,4,1,1,1,0,0,false
radare2\libr\anal\p\anal_mips_gnu.c,432,static int mips_set_reg_profile(RAnal * anal),1.4942529,0.49425286,1.0,0.0,87,43,43,1,1,1,0,1,false
radare2\libr\magic\softmagic.c,1306,"static int magiccheck(RMagic * ms, struct r_magic * m)",1.4885058,0.15517242,1.3333334,0.0,232,12,17,3,4,2,0,3,false
radare2\shlr\grub\fs\afs.c,474,static int grub_afs_validate_sblock(struct grub_afs_sblock * sb),1.4878049,0.4878049,1.0,0.0,41,10,10,2,2,1,0,1,false
radare2\libr\core\cmd_search.c,600,"R_API RList * r_core_get_boundaries_prot(RCore * core, int perm, const char * mode, const char * prefix)",1.4774011,0.1440678,1.3333334,0.0,354,17,26,3,4,3,0,1,false
radare2\libr\debug\debug.c,1679,"R_API ut64 r_debug_get_baddr(RDebug * dbg, const char * file)",1.4705882,0.47058824,1.0,0.0,51,12,12,2,2,1,0,1,false
radare2\shlr\zip\zlib\deflate.c,652,"uLong ZEXPORT deflateBound(strm, sourceLen) z_streamp strm; uLong sourceLen;",1.4583334,0.45833334,1.0,0.0,48,22,22,1,1,1,0,0,false
radare2\libr\core\core.c,2574,R_API bool r_core_init(RCore * core),1.4576857,0.12435233,1.3333334,0.0,193,8,12,3,4,3,0,1,false
radare2\shlr\zip\zlib\trees.c,1014,"int ZLIB_INTERNAL _tr_tally(s, dist, lc) deflate_state * s; unsigned dist; unsigned lc;",1.4444444,0.44444445,1.0,0.0,36,16,16,1,1,1,0,0,false
radare2\libr\anal\flirt.c,831,"static ut8 read_module_public_functions(RFlirtModule * module, RBuffer * b, ut8 * flags)",1.4347826,0.4347826,1.0,0.0,69,10,10,3,3,1,0,0,false
radare2\libr\asm\p\asm_x86_cs.c,12,static bool the_end(void * p),1.4,0.4,1.0,0.0,15,6,6,1,1,1,0,1,false
radare2\libr\debug\trace.c,203,R_API void r_debug_trace_reset(RDebug * dbg),1.4,0.4,1.0,0.0,10,4,4,1,1,1,0,0,false
radare2\libr\magic\apprentice.c,2039,static ut64 swap8(ut64 sv),1.4,0.4,1.0,0.0,25,10,10,1,1,1,0,1,false
radare2\shlr\zip\zlib\deflate.c,467,int ZEXPORT deflateResetKeep(strm) z_streamp strm;,1.4,0.4,1.0,0.0,30,6,6,2,2,1,0,0,false
radare2\libr\asm\arch\nios\gnu\nios2-dis.c,56,static void nios2_init_opcode_hash(void),1.3870968,0.38709676,1.0,0.0,62,24,24,1,1,1,0,0,false
radare2\libr\socket\r2pipe.c,197,static R2Pipe * r2pipe_new(),1.3636364,0.36363637,1.0,0.0,11,4,4,1,1,1,0,0,false
radare2\libr\anal\p\anal_arm_cs.c,449,static const char * vas_name(arm64_vas vas),1.3333334,0.33333334,1.0,0.0,36,12,12,1,1,1,0,0,false
radare2\libr\util\file.c,137,R_API bool r_file_is_directory(const char * str),1.3333334,0.33333334,1.0,0.0,15,5,5,1,1,1,0,0,false
radare2\libr\util\sandbox.c,384,"R_API int r_sandbox_kill(int pid, int sig)",1.3333334,0.33333334,1.0,0.0,9,3,3,1,1,1,0,0,false
radare2\libr\util\thread_cond.c,45,R_API void r_th_cond_free(RThreadCond * cond),1.3333334,0.33333334,1.0,0.0,9,3,3,1,1,1,0,0,false
radare2\shlr\zip\zlib\deflate.c,201,local void slide_hash(s) deflate_state * s;,1.3333334,0.33333334,1.0,0.0,21,7,7,1,1,1,0,1,false
radare2\libr\anal\flirt.c,913,"static ut8 parse_leaf(const RAnal * anal, RBuffer * b, RFlirtNode * node)",1.3278688,0.32786885,1.0,0.0,61,10,10,2,2,1,0,0,false
radare2\libr\magic\apprentice.c,249,"void file_delmagic(struct r_magic * p, int type, size_t entries)",1.3157895,0.31578946,1.0,0.0,19,6,6,1,1,1,0,0,false
radare2\shlr\zip\zlib\trees.c,863,"void ZLIB_INTERNAL _tr_stored_block(s, buf, stored_len, last) deflate_state * s; charf * buf; ulg stored_len; int last;",1.3157895,0.31578946,1.0,0.0,19,6,6,1,1,1,0,0,false
radare2\libr\io\p\io_default.c,63,static int r_io_def_mmap_refresh_def_mmap_buf(RIOMMapFileObj * mmo),1.3076923,0.30769232,1.0,0.0,39,6,6,2,2,1,0,0,false
radare2\libr\anal\flirt.c,988,"static ut8 read_node_length(RFlirtNode * node, RBuffer * b)",1.3,0.3,1.0,0.0,10,3,3,1,1,1,0,0,false
radare2\libr\bin\format\pe\dotnet.c,68,"PIMAGE_DATA_DIRECTORY pe_get_directory_entry(PE * pe, int entry)",1.3,0.3,1.0,0.0,10,3,3,1,1,1,0,1,false
radare2\shlr\zip\zlib\trees.c,896,void ZLIB_INTERNAL _tr_align(s) deflate_state * s;,1.3,0.3,1.0,0.0,10,3,3,1,1,1,0,0,false
radare2\libr\io\io.c,661,R_API int r_io_fini(RIO * io),1.2857143,0.2857143,1.0,0.0,21,6,6,1,1,1,0,0,false
radare2\libr\anal\p\anal_x86_cs.c,378,"static void anop_esil(RAnal * a, RAnalOp * op, ut64 addr, const ut8 * buf, int len, csh * handle, cs_insn * insn)",1.2818841,0.03188406,1.25,0.0,1380,11,15,4,5,2,0,1,false
radare2\shlr\tcc\tccgen.c,1784,ST_FUNC void indir(void),1.2777778,0.2777778,1.0,0.0,18,5,5,1,1,1,0,0,false
radare2\libr\main\radare2.c,289,static void set_color_default(RCore * r),1.2758621,0.27586207,1.0,0.0,29,8,8,1,1,1,0,0,false
radare2\libr\util\thread.c,238,R_API void * r_th_free(struct r_th_t * th),1.2727273,0.27272728,1.0,0.0,11,3,3,1,1,1,0,0,false
radare2\libr\cons\cons.c,310,"R_API void r_cons_context_break_pop(RConsContext * context, bool sig)",1.2631578,0.2631579,1.0,0.0,19,5,5,1,1,1,0,0,false
radare2\libr\asm\p\asm_tms320.c,75,"static int tms320_disassemble(RAsm * a, RAsmOp * op, const ut8 * buf, int len)",1.25,0.25,1.0,0.0,20,5,5,1,1,1,0,0,false
radare2\libr\cons\rgb.c,56,"static ut32 __approximate_rgb(int r, int g, int b)",1.25,0.25,1.0,0.0,28,7,7,1,1,1,0,1,false
radare2\shlr\grub\kern\misc.c,1049,void grub_abort(void),1.25,0.25,1.0,0.0,12,3,3,1,1,1,0,1,false
